# This file is generated from data from 
# http://www.viewfinderpanoramas.org/ (Alps)  and
# http://www.alpin-koordinaten.de/    (Nepal)
#
# local additions
#
loc_1,PARSEIERSPITZE,,47.174257,10.478691,3036
#
# Thu Feb 26 12:00:46 CET 2009
# and is included in the gipfel tarball with the kind permission of
# Jonathan de Ferranti and www.alpin-koordinaten.de
#
# Nepal peaks from http://www.alpin-koordinaten.de
#
DE,Buehne,,51.995600,10.639590,,
DE,Buehren,,51.483300,9.683301,,
DE,Buelkau,,53.746100,8.978089,,
DE,Buelow,,53.592190,11.768100,,
DE,Buelow,,53.689890,12.600700,,
DE,Buelow,,53.768600,12.102700,,
DE,Buelow,,53.771300,11.025500,,
DE,Buelstedt,,53.216700,9.150001,,
DE,Buelstringen,,52.316690,11.350000,,
DE,Buelzig,,51.894000,12.755490,,
DE,Buende,,52.198390,8.586390,,
DE,Buensdorf,,54.366700,9.750000,,
DE,Buerchau,,47.773890,7.827190,,
DE,Buerdenbach,,50.604400,7.516400,,
DE,Bueren,,51.551090,8.559589,,
DE,Buergel,,50.942190,11.756390,,
DE,Buergstadt,,49.714800,9.269200,,
DE,Buerstadt,,49.642700,8.459390,,
DE,Buesingen am Hochrhein,,47.700000,8.683301,,
DE,Bueste,,52.689490,11.546290,,
DE,Buesum,,54.133990,8.857600,,
DE,Buesumer Deichhausen,,54.133290,8.883301,,
DE,Buetow,,53.345500,12.484090,,
DE,Buettel,,53.900000,9.233300,,
DE,Buettelborn,,49.903300,8.523301,,
DE,Buetthard,,49.599090,9.879889,,
DE,Buettstedt,,51.259700,10.306390,,
DE,Buetzer,,52.536390,12.299490,,
DE,Buetzow,,53.848300,11.982590,,
DE,Bufleben,,51.000000,10.733300,,
DE,Bugewitz,,53.789100,13.832300,,
DE,Buggenhagen,,53.922100,13.862800,,
DE,Buggingen,,47.847490,7.638000,,
DE,Buhla,,51.433300,10.433300,,
DE,Buhlenberg,,49.654990,7.119990,,
DE,Buhlendorf,,52.031890,12.038000,,
DE,Buko,,51.942700,12.407990,,
DE,Bullay,,50.054500,7.137300,,
DE,Bullenkuhlen,,53.766700,9.750000,,
DE,Bunde,,53.183300,7.266690,,
DE,Bundenbach,,49.842800,7.378300,,
DE,Bundenthal,,49.095500,7.808400,,
DE,Bunderhee,,53.216890,7.299090,,
DE,Bundorf,,50.216700,10.516690,,
DE,Bunsoh,,54.164800,9.319901,,
DE,Burbach,,50.107490,6.518190,,
DE,Burbach,,50.751090,8.079390,,
DE,Burg,,49.966710,6.350000,,
DE,Burg,,52.266700,11.863100,,
DE,Burgau,,48.431590,10.409890,,
DE,Burgberg im Allgaeu,,47.535490,10.284890,,
DE,Burgbernheim,,49.451000,10.323900,,
DE,Burgbrohl,,50.454600,7.277190,,
DE,Burg (Dithmarschen),,54.000000,9.266689,,
DE,Burgdorf,,52.144300,10.217590,,
DE,Burgdorf,,52.446300,10.006390,,
DE,Burgebrach,,49.828300,10.743390,,
DE,Burgen,,49.883300,7.000000,,
DE,Burgen,,50.211290,7.389590,,
DE,Burggen,,47.776900,10.817200,,
DE,Burghaslach,,49.733090,10.600700,,
DE,Burghaun,,50.696800,9.724489,,
DE,Burghausen,,48.169300,12.831390,,
DE,Burghausen,,51.356590,12.264300,,
DE,Burgheim,,48.700400,11.015990,,
DE,Burgholzhausen,,51.135090,11.518600,,
DE,Burgkemnitz,,51.683790,12.400890,,
DE,Burgkirchen an der Alz,,48.167490,12.732490,,
DE,Burgkunstadt,,50.140890,11.251990,,
DE,Burglahr,,50.617790,7.496900,,
DE,Burglauer,,50.276400,10.179390,,
DE,Burglengenfeld,,49.203800,12.044490,,
DE,Burgoberbach,,49.233290,10.583300,,
DE,Burgpreppach,,50.141490,10.649800,,
DE,Burgrieden,,48.233290,9.933300,,
DE,Burgsalach,,49.033190,11.097700,,
DE,Burgscheidungen,,51.247200,11.641700,,
DE,Burgschwalbach,,50.283300,8.083301,,
DE,Burgsdorf,,51.576900,11.650700,,
DE,Burgsinn,,50.149700,9.651201,,
DE,Burgsponheim,,49.833290,7.716700,,
DE,Burg (Spreewald),,51.833290,14.150000,,
DE,Burgstaedt,,50.913290,12.805990,,
DE,Burgstall,,52.408500,11.696700,,
DE,Burg Stargard,,53.495800,13.311200,,
DE,Burgstein,,50.416700,12.016690,,
DE,Burgstetten,,48.928100,9.372390,,
DE,Burgthann,,49.351990,11.311500,,
DE,Burgwald,,51.000000,8.750000,,
DE,Burgwalde,,51.383300,10.050000,,
DE,Burgwall,,53.048990,13.301600,,
DE,Burgwedel,,52.502700,9.860001,,
DE,Burgwerben,,51.222700,11.983990,,
DE,Burgwindheim,,49.827300,10.596300,,
DE,Burk,,49.133190,10.478890,,
DE,Burkardroth,,50.271300,9.991600,,
DE,Burkau,,51.175800,14.173300,,
DE,Burkersroda,,51.177190,11.641200,,
DE,Burkhardtsdorf,,50.733290,12.916690,,
DE,Burladingen,,48.291090,9.112901,,
DE,Burow,,53.773700,13.273200,,
DE,Burrweiler,,49.247800,8.078300,,
DE,Burscheid,,50.037390,6.352500,,
DE,Burscheid,,51.084710,7.113890,,
DE,Burtenbach,,48.340490,10.452790,,
DE,Burtscheid,,49.733290,6.950000,,
DE,Burweg,,53.624800,9.266300,,
DE,Buschkuhnsdorf,,51.813090,13.146200,,
DE,Buschvitz,,54.430000,13.471190,,
DE,Busdorf,,54.491100,9.550000,,
DE,Buseck,,50.614790,8.782990,,
DE,Busenberg,,49.130190,7.829290,,
DE,Busenwurth,,54.041190,9.037689,,
DE,Butjadingen,,53.547190,8.335000,,
DE,Buttelstedt,,51.076490,11.343500,,
DE,Buttenheim,,49.803590,11.029990,,
DE,Buttenwiesen,,48.599990,10.716690,,
DE,Buttlar,,50.757700,9.952789,,
DE,Buttstaedt,,51.122290,11.417200,,
DE,Butzbach,,50.433890,8.671201,,
DE,Butzen,,51.934300,14.168000,,
DE,Butzow,,53.834890,13.646390,,
DE,Buxheim,,48.000000,10.133300,,
DE,Buxheim,,48.806900,11.292090,,
DE,Buxtehude,,53.467200,9.686390,,
DE,Byhleguhre,,51.879290,14.174490,,
DE,Byhlen,,51.909300,14.186200,,
DE,Caan,,50.466710,7.616700,,
DE,Cadenberge,,53.769300,9.062700,,
DE,Cadolzburg,,49.457300,10.853300,,
DE,Cahnsdorf,,51.850390,13.746990,,
DE,Calau,,51.744000,13.953300,,
DE,Calbe,,51.906700,11.774790,,
DE,Calberlah,,52.420700,10.623300,,
DE,Calden,,51.409400,9.401900,,
DE,Callbach,,49.700000,7.699990,,
DE,Callenberg,,50.849990,12.633300,,
DE,Calvoerde,,52.395500,11.294590,,
DE,Calw,,48.714190,8.740300,,
DE,Cambs,,53.697190,11.527100,,
DE,Camburg,,51.055190,11.709690,,
DE,Camin,,53.463700,10.968500,,
DE,Caminchen,,51.952890,14.069990,,
DE,Cammin,,53.437990,13.301500,,
DE,Cammin,,53.990400,12.359300,,
DE,Cappel,,53.726500,8.570300,,
DE,Cappeln (Oldenburg),,52.816690,8.116700,,
DE,Carlow,,53.758590,10.937890,,
DE,Carlsberg,,49.503890,8.041700,,
DE,Carlsfeld  Erzgebirge,,50.516700,12.600000,,
DE,Carmzow-Wallmow,,53.366700,14.068000,,
DE,Carpin,,53.356890,13.243300,,
DE,Casekirchen,,51.066300,11.839790,,
DE,Casekow,,53.211190,14.208200,,
DE,Castell,,49.741700,10.349800,,
DE,Castrop-Rauxel,,51.549990,7.316700,,
DE,Castrum,,47.942500,12.504890,,
DE,Cattenstedt,,51.777000,10.967590,,
DE,Cavertitz,,51.383300,13.133300,,
DE,Celle,,52.610990,10.099300,,
DE,Celle,,52.612190,10.040200,,
DE,Celle,,52.616690,10.083300,,
DE,Celle,,52.617490,10.085000,,
DE,Celle,,52.633290,10.084190,,
DE,Cham,,49.225700,12.655000,,
DE,Chamerau,,49.200000,12.750000,,
DE,Charlottenberg,,50.343700,7.880800,,
DE,Chemnitz,,50.765900,12.945990,,
DE,Chemnitz,,50.794500,12.887490,,
DE,Chemnitz,,50.796300,12.919890,,
DE,Chemnitz,,50.805590,12.906690,,
DE,Chemnitz,,50.817890,12.837900,,
DE,Chemnitz,,50.819690,12.940290,,
DE,Chemnitz,,50.820300,12.905590,,
DE,Chemnitz,,50.821300,12.883990,,
DE,Chemnitz,,50.826990,12.904290,,
DE,Chemnitz,,50.828390,12.958600,,
DE,Chemnitz,,50.835090,12.922200,,
DE,Chemnitz,,50.837590,12.934490,,
DE,Chemnitz,,50.850700,12.895100,,
DE,Chemnitz,,50.857390,12.897700,,
DE,Chieming,,47.892590,12.540100,,
DE,Chiemsee,,47.866700,12.416690,,
DE,Choerau,,51.815790,12.117100,,
DE,Chorin,,52.902000,13.871500,,
DE,Christes,,50.666700,10.483300,,
DE,Christiansholm,,54.316690,9.416689,,
DE,Christinenthal,,54.049990,9.533300,,
DE,Chueden,,52.849990,11.233300,,
DE,Clausen,,49.260700,7.677290,,
DE,Claussnitz,,50.933300,12.883300,,
DE,Clausthal-Zellerfeld,,51.809490,10.338200,,
DE,Cleebronn,,49.045000,9.036889,,
DE,Clenze,,52.937300,10.957490,,
DE,Clenze Bausen,,52.968500,10.989490,,
DE,Clenze Beseland,,52.958400,10.961400,,
DE,Clenze Boesen,,52.933790,10.938890,,
DE,Clenze Braudel,,52.983200,10.873990,,
DE,Clenze Bussau,,52.955800,10.990690,,
DE,Clenze Clenze,,52.936800,10.957390,,
DE,Clenze Dalitz,,52.925600,10.971090,,
DE,Clenze Gistenbeck,,52.927400,10.983490,,
DE,Clenze Gohlefanz,,52.965310,10.898800,,
DE,Clenze Granstedt,,52.963190,10.995300,,
DE,Clenze Gross Sachau,,52.993300,10.996190,,
DE,Clenze Guhreitzen,,52.952300,10.979390,,
DE,Clenze Kassau,,52.912990,10.946990,,
DE,Clenze Kloster,,52.963800,10.902090,,
DE,Clenze Korvin,,52.948100,10.938300,,
DE,Clenze Kussebode,,52.921900,11.000000,,
DE,Clenze Lefitz,,52.945900,10.926590,,
DE,Clenze Meussliessen,,52.940300,10.880490,,
DE,Clenze Muetzen,,52.940100,10.938390,,
DE,Clenze Priesseck,,52.966800,10.973690,,
DE,Clenze Quartzau,,52.941800,10.894800,,
DE,Clenze Reddereitz,,52.965500,10.907490,,
DE,Clenze Satkau,,52.951000,10.883700,,
DE,Clenze Schlannau,,52.951900,10.898000,,
DE,Clenze Seelwig,,52.958400,10.953300,,
DE,Clenze Vaddensen,,52.979490,10.887800,,
DE,Clingen,,51.232090,10.932790,,
DE,Cloppenburg,,52.847490,8.045000,,
DE,Cobbel,,52.393390,11.860100,,
DE,Cobbelsdorf,,51.960800,12.529990,,
DE,Coburg,,50.259390,10.963800,,
DE,Cochem,,50.145090,7.163790,,
DE,Cochstedt,,51.882490,11.410790,,
DE,Coelbe,,50.850990,8.780900,,
DE,Coelpin,,53.521090,13.434890,,
DE,Coermigk,,51.727000,11.840900,,
DE,Coesfeld,,51.943500,7.168090,,
DE,Coesitz,,51.649290,12.064490,,
DE,Colbitz,,52.317090,11.605300,,
DE,Colditz,,51.128190,12.803000,,
DE,Collenberg,,49.743490,9.320301,,
DE,Colmberg,,49.354800,10.411600,,
DE,Colnrade,,52.833290,8.483300,,
DE,Contwig,,49.250000,7.433300,,
DE,Coppenbruegge,,52.118490,9.548700,,
DE,Coppengrave,,51.983300,9.733300,,
DE,Cornberg,,51.041590,9.860500,,
DE,Cosa,,51.695490,12.076790,,
DE,Coswig,,51.131990,13.583100,,
DE,Coswig,,51.886190,12.450090,,
DE,Cottbus,,51.732390,14.334690,,
DE,Cottbus,,51.740300,14.319800,,
DE,Cottbus,,51.756000,14.319700,,
DE,Cottbus,,51.761190,14.354390,,
DE,Cottbus,,51.766700,14.333300,,
DE,Cottbus,,51.775400,14.337390,,
DE,Crailsheim,,49.134390,10.071900,,
DE,Cramberg,,50.341700,7.942690,,
DE,Cramme,,52.113290,10.446690,,
DE,Cramonshagen,,53.705500,11.274590,,
DE,Crawinkel,,50.783300,10.783300,,
DE,Creglingen,,49.469400,10.031200,,
DE,Cremlingen,,52.250000,10.650000,,
DE,Creussen,,49.845000,11.626800,,
DE,Creuzburg,,51.052890,10.247490,,
DE,Crimla,,50.799990,12.050000,,
DE,Crimmitschau,,50.808990,12.346090,,
DE,Crinitz,,51.733290,13.766690,,
DE,Crinitzberg,,50.566700,12.508300,,
DE,Crispendorf,,50.591490,11.733690,,
DE,Crivitz,,53.573190,11.651900,,
DE,Croechern,,52.388700,11.653100,,
DE,Croelpa-Loebschuetz,,51.108290,11.733300,,
DE,Cronenberg,,49.649990,7.616700,,
DE,Crossen an der Elster,,50.974900,11.978090,,
DE,Crostau,,51.084600,14.455900,,
DE,Crostwitz,,51.238300,14.243390,,
DE,Crottendorf,,50.516700,12.949990,,
DE,Crussow,,52.999800,14.080100,,
DE,Cumlosen,,53.033290,11.666700,,
DE,Cunewalde,,51.099990,14.516690,,
DE,Cursdorf,,50.566700,11.133300,,
DE,Cuxhaven,,53.818690,8.664001,,
DE,Cuxhaven,,53.855490,8.677300,,
DE,Cuxhaven,,53.858390,8.708990,,
DE,Cuxhaven,,53.861000,8.648301,,
DE,Daaden,,50.733290,7.966700,,
DE,Daasdorf am Berge,,50.995500,11.261600,,
DE,Dabel,,53.661090,11.900300,,
DE,Dabergotz,,52.903090,12.724690,,
DE,Daberkow,,53.840400,13.300700,,
DE,Dabrun,,51.832990,12.709390,,
DE,Dachau,,48.260000,11.433990,,
DE,Dachsbach,,49.640490,10.706490,,
DE,Dachsberg,,47.729490,8.100000,,
DE,Dachsenhausen,,50.243400,7.680890,,
DE,Dachtmissen,,53.253790,10.317800,,
DE,Dachwig,,51.077700,10.854800,,
DE,Dackenheim,,49.521090,8.187201,,
DE,Dackscheid,,50.116690,6.383290,,
DE,Dadow,,53.220000,11.487990,,
DE,Daegeling,,53.883300,9.533300,,
DE,Daehre,,52.798000,10.906690,,
DE,Daenischenhagen,,54.427800,10.126000,,
DE,Daetgen,,54.183300,9.933300,,
DE,Dagebuell,,54.729300,8.700789,,
DE,Dahlem,,49.916700,6.599990,,
DE,Dahlem,,50.386100,6.547690,,
DE,Dahlem,,53.200000,10.750000,,
DE,Dahlen,,51.364900,12.998800,,
DE,Dahlen,,52.560500,11.825800,,
DE,Dahlenburg,,53.187700,10.736490,,
DE,Dahlenwarsleben,,52.195190,11.537390,,
DE,Dahlewitz,,52.320890,13.440090,,
DE,Dahlheim,,50.210190,7.695800,,
DE,Dahlum,,52.133290,10.850000,,
DE,Dahlwitz-Hoppegarten,,52.516700,13.666700,,
DE,Dahme,,51.894100,13.434190,,
DE,Dahme,,54.216700,11.083300,,
DE,Dahmen,,53.660900,12.581390,,
DE,Dahmetal,,51.906700,13.500000,,
DE,Dahmker,,53.583300,10.449990,,
DE,Dahn,,49.150990,7.778390,,
DE,Dahnen,,50.066700,6.150000,,
DE,Daisendorf,,47.712590,9.267800,,
DE,Daiting,,48.791800,10.904590,,
DE,Dalberg,,49.900000,7.733290,,
DE,Dalberg-Wendelstorf,,53.738890,11.272190,,
DE,Daldorf,,54.016700,10.250000,,
DE,Daleiden,,50.069990,6.183590,,
DE,Dalheim,,49.826700,8.295300,,
DE,Dalkendorf,,53.814800,12.502090,,
DE,Dalldorf,,53.435000,10.611800,,
DE,Dallgow-Doeberitz,,52.542700,13.058400,,
DE,Dambach,,49.633290,7.133290,,
DE,Dambeck,,53.243400,11.766590,,
DE,Damendorf,,54.416700,9.733300,,
DE,Damerow,,53.442100,13.973190,,
DE,Damflos,,49.666700,6.983290,,
DE,Damlos,,54.250000,10.899990,,
DE,Damm,,53.439800,11.753990,,
DE,Damm,,54.009190,12.152500,,
DE,Dammbach,,49.857700,9.327600,,
DE,Damme,,52.521590,8.197901,,
DE,Dammendorf,,52.140800,14.415990,,
DE,Dammfleth,,53.908800,9.373100,,
DE,Damnatz,,53.136490,11.176890,,
DE,Damnatz Barnitz,,53.147090,11.170200,,
DE,Damnatz Damnatz,,53.134990,11.177390,,
DE,Damnatz Jasebeck,,53.161800,11.138500,,
DE,Damnatz Kamerun,,53.115590,11.186300,,
DE,Damnatz Landsatz,,53.151590,11.165900,,
DE,Damp,,54.582400,9.935889,,
DE,Damscheid,,50.099990,7.683290,,
DE,Damsdorf,,54.066700,10.316690,,
DE,Damshagen,,53.928700,11.153500,,
DE,Danewitz,,52.734700,13.665800,,
DE,Dankerath,,50.333290,6.816700,,
DE,Dankerode,,51.591700,11.140500,,
DE,Dankmarshausen,,50.925300,10.015990,,
DE,Dannau,,54.240700,10.542300,,
DE,Danndorf,,52.424710,10.912890,,
DE,Dannefeld,,52.506090,11.140100,,
DE,Dannenberg (Elbe),,53.090400,11.092390,,
DE,Dannenberg (Elbe) Breese in der Marsch,,53.109890,11.132590,,
DE,Dannenberg (Elbe) Bueckau,,53.076090,11.111600,,
DE,Dannenberg (Elbe) Dambeck,,53.119190,11.124300,,
DE,Dannenberg (Elbe) Dannenberg,,53.091700,11.098500,,
DE,Dannenberg (Elbe) Gross Heide,,53.053790,11.144800,,
DE,Dannenberg (Elbe) Guemse,,53.113690,11.144000,,
DE,Dannenberg (Elbe) Klein Heide,,53.061300,11.133300,,
DE,Dannenberg (Elbe) Liepehoefen,,53.064000,11.117500,,
DE,Dannenberg (Elbe) Lueggau,,53.097700,11.075590,,
DE,Dannenberg (Elbe) Nebenstedt,,53.097700,11.126600,,
DE,Dannenberg (Elbe) Neu Tramm,,53.059490,11.056300,,
DE,Dannenberg (Elbe) Niestedt,,53.081800,11.057600,,
DE,Dannenberg (Elbe) Penkefitz,,53.137290,11.138700,,
DE,Dannenberg (Elbe) Pisselberg,,53.112590,11.075300,,
DE,Dannenberg (Elbe) Prabstorf,,53.069900,11.120400,,
DE,Dannenberg (Elbe) Predoehlsau,,53.121090,11.100800,,
DE,Dannenberg (Elbe) Prisser,,53.085700,11.069600,,
DE,Dannenberg (Elbe) Riekau,,53.071890,11.050900,,
DE,Dannenberg (Elbe) Riskau,,53.108890,11.032490,,
DE,Dannenberg (Elbe) Schmarsau,,53.086900,11.054100,,
DE,Dannenberg (Elbe) Seedorf,,53.119190,11.149000,,
DE,Dannenberg (Elbe) Seybruch,,53.102990,11.149000,,
DE,Dannenberg (Elbe) Sipnitz,,53.113390,11.164800,,
DE,Dannenberg (Elbe) Soven,,53.059390,11.119600,,
DE,Dannenberg (Elbe) Splietau,,53.092590,11.143800,,
DE,Dannenberg (Elbe) Streetz,,53.108590,11.059300,,
DE,Dannenberg (Elbe) Tramm,,53.064500,11.073100,,
DE,Dannenberg (Elbe) Tripkau,,53.105400,11.040490,,
DE,Dannenfels,,49.628700,7.943590,,
DE,Dannenreich,,52.313690,13.748390,,
DE,Dannenwalde,,53.026590,12.240390,,
DE,Dannewerk,,54.483300,9.500000,,
DE,Dannigkow,,52.070400,11.874190,,
DE,Dannstadt-Schauernheim,,49.440300,8.308600,,
DE,Danstedt,,51.911890,10.886390,,
DE,Dardesheim,,52.006190,10.892300,,
DE,Dargelin,,54.013990,13.356800,,
DE,Dargen,,53.887190,14.065990,,
DE,Dargun,,53.900900,12.850100,,
DE,Darlingerode,,51.847090,10.730990,,
DE,Darmstadt,,49.819190,8.644900,,
DE,Darmstadt,,49.859090,8.648601,,
DE,Darmstadt,,49.861090,8.637300,,
DE,Darmstadt,,49.867590,8.664400,,
DE,Darmstadt,,49.871890,8.648400,,
DE,Darmstadt,,49.887500,8.644589,,
DE,Darmstadt,,49.897190,8.680901,,
DE,Darmstadt,,49.911090,8.657301,,
DE,Darscheid,,50.216700,6.883290,,
DE,Darstein,,49.149990,7.883290,,
DE,Dasburg,,50.049990,6.133290,,
DE,Dasing,,48.384800,11.046690,,
DE,Dassel,,51.801790,9.689000,,
DE,Dassendorf,,53.495300,10.359900,,
DE,Dassow,,53.910990,10.975490,,
DE,Datteln,,51.655990,7.345300,,
DE,Dattenberg,,50.553590,7.293890,,
DE,Datzeroth,,50.516700,7.416700,,
DE,Datzetal,,53.643290,13.466690,,
DE,Dauchingen,,48.089900,8.550100,,
DE,Daun,,50.197190,6.829400,,
DE,Dausenau,,50.333290,7.766690,,
DE,Dautmergen,,48.242000,8.741390,,
DE,Dautphetal,,50.841700,8.554200,,
DE,Dauwelshausen,,50.000000,6.183290,,
DE,Daxweiler,,49.966710,7.750000,,
DE,Dechow,,53.719490,10.921990,,
DE,Deckenpfronn,,48.651290,8.824201,,
DE,Dedeleben,,52.032390,10.891600,,
DE,Dedelstorf,,52.700000,10.500000,,
DE,Dedenbach,,50.483300,7.183290,,
DE,Dederstedt,,51.544500,11.689390,,
DE,Deensen,,51.860500,9.593201,,
DE,Deersheim,,51.983200,10.780900,,
DE,Deesbach,,50.566700,11.150000,,
DE,Deesen,,50.510790,7.699990,,
DE,Deetz,,52.051390,12.168200,,
DE,Deetz,,52.446600,12.771800,,
DE,Deggendorf,,48.840900,12.960700,,
DE,Deggenhausertal,,47.799990,9.399990,,
DE,Deggingen,,48.597090,9.718901,,
DE,Dehlitz,,51.230490,12.022000,,
DE,Deidesheim,,49.407800,8.184390,,
DE,Deilingen,,48.174090,8.785300,,
DE,Deimberg,,49.633290,7.516700,,
DE,Deining,,49.225600,11.539690,,
DE,Deiningen,,48.866700,10.566690,,
DE,Deinste,,53.528990,9.443789,,
DE,Deinstedt,,53.416700,9.233300,,
DE,Deisenhausen,,48.255500,10.327000,,
DE,Deisenhofen bei Muenchen,,48.018190,11.588800,,
DE,Deisslingen,,48.112290,8.607390,,
DE,Deizisau,,48.712190,9.386089,,
DE,Delbrueck,,51.780200,8.483990,,
DE,Delingsdorf,,53.700000,10.250000,,
DE,Delitz am Berge,,51.416800,11.900490,,
DE,Delitzsch,,51.525500,12.342800,,
DE,Dellfeld,,49.234000,7.474000,,
DE,Delligsen,,51.941200,9.802700,,
DE,Dellstedt,,54.233290,9.366700,,
DE,Delmenhorst,,53.027500,8.638500,,
DE,Delmenhorst,,53.048000,8.660601,,
DE,Delmenhorst,,53.050890,8.629101,,
DE,Delmenhorst,,53.062800,8.623601,,
DE,Delve,,54.299990,9.250000,,
DE,Demen,,53.629690,11.766390,,
DE,Demerath,,50.183300,6.950000,,
DE,Demern,,53.742190,10.986490,,
DE,Demerthin,,52.974300,12.293200,,
DE,Demitz-Thumitz,,51.141490,14.247200,,
DE,Demker,,52.507700,11.851500,,
DE,Demmin,,53.907600,13.031390,,
DE,Demsin,,52.433300,12.266690,,
DE,Denkendorf,,48.695490,9.316689,,
DE,Denkendorf,,48.928400,11.456990,,
DE,Denkingen,,48.111090,8.738200,,
DE,Denklingen,,47.916700,10.850000,,
DE,Denkte,,52.149990,10.608300,,
DE,Dennheritz,,50.814090,12.465200,,
DE,Dennweiler-Frohnbach,,49.583300,7.383290,,
DE,Densborn,,50.122090,6.600690,,
DE,Densow,,53.145300,13.377900,,
DE,Dentlein am Forst,,49.147700,10.423100,,
DE,Denzlingen,,48.066700,7.883290,,
DE,Derenburg,,51.864500,10.951700,,
DE,Derental,,51.694700,9.431990,,
DE,Dermbach,,50.713790,10.118400,,
DE,Dernau,,50.533290,7.050000,,
DE,Dernbach,,49.247200,8.005301,,
DE,Dernbach,,50.549990,7.599990,,
DE,Dernbach (Westerwald),,50.466710,7.783289,,
DE,Dersau,,54.117990,10.333700,,
DE,Derschen,,50.716700,7.983290,,
DE,Dersekow,,54.045800,13.292390,,
DE,Dersenow,,53.381990,10.890700,,
DE,Dersum,,52.961100,7.273890,,
DE,Derwitz,,52.402900,12.824500,,
DE,Desloch,,49.716700,7.633290,,
DE,Despetal,,52.099990,9.816689,,
DE,Dessau,,51.808300,12.241000,,
DE,Dessau,,51.822090,12.191700,,
DE,Dessau,,51.823090,12.259790,,
DE,Dessau,,51.844100,12.247490,,
DE,Dessighofen,,50.257990,7.771990,,
DE,Detern,,53.209300,7.674000,,
DE,Detershagen,,52.245300,11.810900,,
DE,Detmold,,51.861300,8.864500,,
DE,Detmold,,51.936000,8.878301,,
DE,Detmold,,51.950900,8.865801,,
DE,Dettelbach,,49.802890,10.165200,,
DE,Dettenhausen,,48.607590,9.100390,,
DE,Dettenheim,,49.171690,8.424200,,
DE,Dettighofen,,47.623290,8.485089,,
DE,Dettingen an der Erms,,48.530790,9.344589,,
DE,Dettingen an der Iller,,48.099990,10.116700,,
DE,Dettingen unter Teck,,48.616690,9.449989,,
DE,Dettmannsdorf,,54.111590,12.528700,,
DE,Dettum,,52.172490,10.668100,,
DE,Detzem,,49.816690,6.850000,,
DE,Deuben,,51.109690,12.072590,,
DE,Deudesfeld,,50.102590,6.730800,,
DE,Deuerling,,49.037190,11.910390,,
DE,Deuna,,51.354490,10.474390,,
DE,Deuselbach,,49.750000,7.050000,,
DE,Deutsch Evern,,53.200000,10.433300,,
DE,Deutschneudorf,,50.616690,13.466690,,
DE,Deutzen,,51.112190,12.425390,,
DE,Dexheim,,49.847190,8.316689,,
DE,Deyelsdorf,,54.044400,12.821800,,
DE,Dichtelbach,,50.008590,7.695700,,
DE,Dickel,,52.644900,8.471689,,
DE,Dickendorf,,50.733290,7.850000,,
DE,Dickenschied,,49.900000,7.416700,,
DE,Dickesbach,,49.716700,7.416700,,
DE,Didderse,,52.380400,10.402890,,
DE,Diebach,,49.309090,10.191900,,
DE,Dieblich,,50.313990,7.471800,,
DE,Dieburg,,49.897390,8.846089,,
DE,Diebzig,,51.865300,11.938690,,
DE,Diedorf,,48.353190,10.782090,,
DE,Diedorf,,50.661700,10.124700,,
DE,Diedrichshagen,,54.052590,13.475690,,
DE,Diefenbach,,50.033290,6.950000,,
DE,Diekhof,,53.866500,12.362800,,
DE,Diekholzen,,52.096190,9.919489,,
DE,Diekhusen-Fahrstedt,,53.933300,9.016689,,
DE,Dielheim,,49.284200,8.738100,,
DE,Dielkirchen,,49.666700,7.816700,,
DE,Dielmissen,,51.970600,9.606689,,
DE,Diemelsee,,51.366700,8.800000,,
DE,Diemelstadt,,51.487800,9.007900,,
DE,Diemitz,,53.204200,12.835490,,
DE,Dienethal,,50.304100,7.777500,,
DE,Dienheim,,49.837190,8.349689,,
DE,Diensdorf-Radlow,,52.233290,14.050000,,
DE,Dienstweiler,,49.633290,7.183290,,
DE,Diepenau,,52.418700,8.717589,,
DE,Diepensee,,52.366700,13.516690,,
DE,Diepholz,,52.607790,8.370100,,
DE,Diera-Zehren,,51.200000,13.425000,,
DE,Dierbach,,49.080800,8.067201,,
DE,Dierdorf,,50.546500,7.652690,,
DE,Dierfeld,,50.083300,6.883290,,
DE,Dierhagen,,54.299990,12.366700,,
DE,Dierscheid,,49.900000,6.750000,,
DE,Diesbar-Seusslitz,,51.273300,13.416690,,
DE,Dieskau,,51.435500,12.040390,,
DE,Diespeck,,49.599990,10.633300,,
DE,Diessen am Ammersee,,47.950800,11.103100,,
DE,Diestelow,,53.550190,12.066800,,
DE,Dietenheim,,48.210700,10.071590,,
DE,Dietenhofen,,49.400000,10.689800,,
DE,Dieterode,,51.299990,10.100000,,
DE,Dietersburg,,48.492500,12.925000,,
DE,Dietersdorf,,51.529090,11.048800,,
DE,Dietersheim,,49.556300,10.540690,,
DE,Dieterskirchen,,49.416700,12.416690,,
DE,Dietfurt an der Altmuehl,,49.037490,11.583900,,
DE,Diethardt,,50.166700,7.866700,,
DE,Dietingen,,48.204800,8.648601,,
DE,Dietmannsried,,47.807890,10.289490,,
DE,Dietramszell,,47.848700,11.595300,,
DE,Dietrichingen,,49.183300,7.416700,,
DE,Dietrichsdorf,,51.859290,12.775300,,
DE,Dietzenbach,,50.009790,8.777789,,
DE,Dietzenrode-Vatterode,,51.308300,10.025000,,
DE,Dietzhoelztal,,50.833290,8.316689,,
DE,Diez,,50.374190,8.007390,,
DE,Dill,,49.916700,7.350000,,
